2023-06-27T17-30-27.4045Z;2955;35.50492310967224
2021-06-06T13-37-21.9176Z;2563;42.220796157372725
2022-05-30T15-23-36.3949Z;1091;28.534430635907814
2024-04-02T09-59-59.3210Z;9885;20.455296333246114
2023-02-12T17-27-55.0673Z;3469;29.99888278666142
2024-05-08T07-11-34.1263Z;123;48.784313836608526
2021-06-28T19-13-57.8382Z;61;45.52333825344917
2021-12-10T09-48-12.9197Z;4355;12.728019934992146
2023-12-07T19-49-36.4108Z;334;27.42178884254649
2022-12-22T12-02-44.1074Z;2318;25.98194548975164
2023-05-24T19-17-14.0086Z;3817;22.745541511973688
2023-11-06T11-05-13.7481Z;1202;8.595409441466352
2024-05-13T01-55-25.8134Z;2956;24.018887129716056
2024-06-06T11-35-49.0164Z;1135;20.98345410197592
2023-02-03T14-22-22.2282Z;2276;0.08781307799278215
2021-09-14T16-07-51.6608Z;2874;49.69234096356592
2022-08-19T08-17-58.8313Z;8506;14.88656430337159
2023-05-12T08-48-31.4865Z;5946;28.188751441605262
2021-01-04T03-06-34.3917Z;2091;16.292794803162003
2021-10-03T19-49-02.7266Z;2083;6.656705561534193
2024-01-10T21-33-08.8414Z;3407;22.643549059150114
2022-02-09T21-54-04.6341Z;8463;29.532204138438118
2022-03-04T17-39-45.1537Z;66;49.70723653552157
2022-08-08T18-52-31.8436Z;4091;10.141238442934474
2021-02-02T17-41-51.4217Z;4374;24.950309834748296
2021-02-16T10-57-29.7781Z;1630;29.97618698921711
2021-10-10T18-02-41.2597Z;6077;12.565723516645955
2023-01-11T02-42-16.8799Z;6240;46.020455902241295
2023-11-12T16-59-37.4415Z;5453;32.12008081632061
2022-06-28T14-23-21.7741Z;3761;40.60954508232795
